dia,temperatura_max,temperatura_min,temperatura_promedio,tiempo_de_luz_solar,sumatoria_precipitaciones_totale,sumatoria_precipitaciones_luvias,sumatoria_precipitaciones_nevadas,horas_de_precipitaciones,velocidad_max_viento,velocidad_max_rafagas_viento,direccion_viento
2023-02-08 00:00:00+00:00,10.2225,1.1225001,4.6100006,37357.176,3.2999997,3.1,0.14,4.0,22.493519,39.6,276.94238
2023-02-09 00:00:00+00:00,9.7725,-1.9775,3.2495832,37499.07,0.0,0.0,0.0,0.0,18.888851,29.16,139.20549
2023-02-10 00:00:00+00:00,13.8725,7.4725,11.616249,37643.01,0.0,0.0,0.0,0.0,28.1169,47.16,251.719
2023-02-11 00:00:00+00:00,6.5225,0.22249998,4.2829165,37788.836,0.0,0.0,0.0,0.0,23.507753,39.239998,300.40125
2023-02-12 00:00:00+00:00,6.6225,-0.77750003,2.1787498,37936.38,0.0,0.0,0.0,0.0,9.449572,20.880001,251.76053
2023-02-13 00:00:00+00:00,13.1225,2.2725,5.8766665,38085.49,2.6000001,1.5,0.77,5.0,23.863409,37.8,356.4553
2023-02-14 00:00:00+00:00,11.1725,2.3225,6.4204164,38236.0,0.0,0.0,0.0,0.0,23.166218,38.16,288.2367
2023-02-15 00:00:00+00:00,16.7725,2.8225,8.524583,38387.766,0.0,0.0,0.0,0.0,26.865265,45.36,202.2228
2023-02-16 00:00:00+00:00,19.0225,9.0225,12.880836,38540.637,2.8999999,2.8999999,0.0,3.0,21.638964,35.28,231.00581
2023-02-17 00:00:00+00:00,15.1725,3.9724998,10.951667,38694.46,8.1,8.1,0.0,9.0,33.127823,66.6,244.14752
2023-02-18 00:00:00+00:00,5.5225,-2.8775,0.6141667,38849.1,0.0,0.0,0.0,0.0,33.790176,55.8,301.10568
2023-02-19 00:00:00+00:00,7.9224997,-0.5775,3.145417,39004.418,0.0,0.0,0.0,0.0,29.827904,49.32,194.47742
2023-02-20 00:00:00+00:00,15.1225,5.3225,8.21625,39160.266,0.0,0.0,0.0,0.0,25.325686,41.760002,236.51472
2023-02-21 00:00:00+00:00,10.1725,1.9725001,5.241251,39316.508,7.1000004,6.5,0.42000002,7.0,17.76081,41.399998,23.073162
2023-02-22 00:00:00+00:00,5.3725,-1.0275,2.4016666,39473.01,3.7000003,3.3000002,0.28,6.0,12.031756,20.519999,313.48163
2023-02-23 00:00:00+00:00,7.5225,2.0225,4.02875,39629.65,1.3,1.3,0.0,6.0,16.08761,27.72,53.08806
2023-02-24 00:00:00+00:00,7.2225,0.3725,4.55375,39786.285,0.0,0.0,0.0,0.0,35.25979,58.679996,318.27945
2023-02-25 00:00:00+00:00,0.1725,-5.7775,-3.0775,39942.79,0.70000005,0.0,0.49,6.0,19.839235,37.44,324.86575
2023-02-26 00:00:00+00:00,9.9725,-4.0275,1.3891665,40099.043,0.0,0.0,0.0,0.0,34.68166,60.479996,240.1398
2023-02-27 00:00:00+00:00,4.7225,-2.3775,1.3891667,40255.14,0.0,0.0,0.0,0.0,21.767351,39.96,324.55426
2023-02-28 00:00:00+00:00,1.9225001,-0.17750001,1.0391667,40412.367,16.900003,2.7999997,9.87,22.0,24.842607,42.12,66.64714
2023-03-01 00:00:00+00:00,5.6225,-2.7275,1.1141667,40570.816,3.2,0.70000005,1.75,3.0,22.039528,43.199997,46.548164
2023-03-02 00:00:00+00:00,13.5225,2.0225,6.0891666,40730.37,1.7,1.7,0.0,6.0,22.66857,39.96,338.78033
2023-03-03 00:00:00+00:00,7.2725,-1.7774999,3.5204165,40890.902,0.1,0.1,0.0,1.0,23.157824,37.079998,9.435555
2023-03-04 00:00:00+00:00,6.9225,2.9725,5.205834,41052.3,44.499996,44.499996,0.0,14.0,38.445908,68.76,45.138973
2023-03-05 00:00:00+00:00,12.0225,-0.6275,5.01,41214.438,0.0,0.0,0.0,0.0,27.438046,47.519997,306.4975
2023-03-06 00:00:00+00:00,9.9725,1.1725,5.5391674,41377.195,0.0,0.0,0.0,0.0,23.113008,41.039997,305.89624
2023-03-07 00:00:00+00:00,7.2225,1.2725,4.164166,41540.47,2.7,0.20000002,1.7500001,7.0,36.322556,62.639996,315.59836
2023-03-08 00:00:00+00:00,9.2225,-2.3274999,2.4079168,41704.137,0.0,0.0,0.0,0.0,34.561874,58.679996,336.62012
2023-03-09 00:00:00+00:00,10.2225,-0.7275,4.164167,41868.082,0.0,0.0,0.0,0.0,22.26477,38.88,340.87955
2023-03-10 00:00:00+00:00,7.2225,-1.4775,2.6954167,42032.203,0.3,0.3,0.0,2.0,16.75064,31.68,28.730238
2023-03-11 00:00:00+00:00,6.7725,1.5225,4.3662496,42196.383,20.1,18.2,1.33,18.0,25.764534,45.36,24.411127
2023-03-12 00:00:00+00:00,7.6225,-1.2774999,2.9641669,42360.504,0.0,0.0,0.0,0.0,19.164717,31.319998,344.90442
2023-03-13 00:00:00+00:00,5.6725,3.4225001,4.3766665,42524.465,10.400001,10.400001,0.0,19.0,20.5484,33.48,86.50786
2023-03-14 00:00:00+00:00,4.3725,1.3725001,2.4349997,42688.152,18.199999,14.299998,2.7300003,24.0,44.281464,75.96,300.68008
2023-03-15 00:00:00+00:00,6.8225,0.6225,2.7829163,42851.46,0.3,0.0,0.21000001,3.0,38.723015,65.520004,306.86502
2023-03-16 00:00:00+00:00,13.1725,-1.5274999,4.5558333,43014.28,0.0,0.0,0.0,0.0,25.7041,52.199997,293.98026
2023-03-17 00:00:00+00:00,14.1225,2.2725,7.7766666,43176.492,0.0,0.0,0.0,0.0,22.159746,34.92,206.22192
2023-03-18 00:00:00+00:00,10.8225,3.8225002,8.30375,43337.992,0.7,0.7,0.0,3.0,26.14403,41.399998,283.42618
2023-03-19 00:00:00+00:00,6.2725,-2.9775,1.7100002,43498.883,0.0,0.0,0.0,0.0,27.345785,48.6,280.01974
2023-03-20 00:00:00+00:00,10.4725,-3.4775,2.26,43660.32,0.0,0.0,0.0,0.0,17.786331,33.839996,240.75392
2023-03-21 00:00:00+00:00,15.5725,-1.1775,6.505833,43822.42,0.0,0.0,0.0,0.0,20.08916,37.44,242.58769
2023-03-22 00:00:00+00:00,13.0725,2.1225,7.632917,43985.082,0.0,0.0,0.0,0.0,23.14103,38.88,194.22707
2023-03-23 00:00:00+00:00,14.7225,5.0225,9.582917,44148.2,2.8,2.8,0.0,4.0,24.458813,40.32,215.0132
2023-03-24 00:00:00+00:00,14.3225,5.5725,9.618334,44311.676,0.2,0.2,0.0,2.0,19.164717,32.039997,311.74866
2023-03-25 00:00:00+00:00,7.3725,2.7225,5.6391664,44475.41,11.5,11.5,0.0,10.0,31.37168,51.12,79.300964
2023-03-26 00:00:00+00:00,14.8225,3.0225,8.56,44639.3,0.0,0.0,0.0,0.0,24.490587,43.199997,279.48334
2023-03-27 00:00:00+00:00,14.6225,2.3225,7.980833,44803.25,1.3,1.3,0.0,1.0,23.686249,42.12,72.42863
2023-03-28 00:00:00+00:00,10.9725,2.8725,6.4391665,44967.152,1.9,1.9,0.0,5.0,21.129885,38.88,1.1426818
2023-03-29 00:00:00+00:00,10.7725,-0.2775,5.1558337,45130.906,0.0,0.0,0.0,0.0,24.216522,39.239998,339.918
2023-03-30 00:00:00+00:00,7.3225,-1.6775,3.6245832,45294.41,0.1,0.1,0.0,1.0,28.460497,48.239998,298.81845
2023-03-31 00:00:00+00:00,9.8225,-1.0275,4.630833,45457.555,0.0,0.0,0.0,0.0,29.354902,51.12,172.04001
2023-04-01 00:00:00+00:00,19.4725,7.5225,13.928749,45620.25,8.0,8.0,0.0,11.0,26.712873,52.56,215.85466
2023-04-02 00:00:00+00:00,14.0725,3.5725,8.009999,45782.375,2.1,2.1,0.0,2.0,35.259792,62.639996,306.8624
2023-04-03 00:00:00+00:00,13.1725,-0.3775,5.955833,45943.824,0.0,0.0,0.0,0.0,30.861471,53.28,147.86493
2023-04-04 00:00:00+00:00,18.4725,5.7225,12.1849985,46104.496,0.0,0.0,0.0,0.0,20.211363,39.6,172.27144
2023-04-05 00:00:00+00:00,16.0225,9.6725,12.364169,46264.273,0.4,0.4,0.0,4.0,20.49156,34.92,81.60592
2023-04-06 00:00:00+00:00,26.2725,9.1225,15.41,46423.047,0.4,0.4,0.0,2.0,18.671474,34.2,184.96967
2023-04-07 00:00:00+00:00,17.5225,9.1225,12.282916,46580.703,2.9,2.9,0.0,3.0,21.868332,37.079998,321.2665
2023-04-08 00:00:00+00:00,10.1725,1.5225,6.15375,46737.33,0.0,0.0,0.0,0.0,20.497883,33.839996,336.3139
2023-04-09 00:00:00+00:00,11.5225,0.9725,6.289167,46894.027,0.0,0.0,0.0,0.0,24.162947,43.199997,151.8051
2023-04-10 00:00:00+00:00,17.6225,1.9725001,8.1475,47050.91,0.0,0.0,0.0,0.0,18.837322,34.2,204.98347
2023-04-11 00:00:00+00:00,22.7725,6.2225,13.39125,47207.867,0.0,0.0,0.0,0.0,25.959969,45.36,247.86998
2023-04-12 00:00:00+00:00,27.2725,15.3225,19.91208,47364.805,0.0,0.0,0.0,0.0,24.269983,43.92,276.57068
2023-04-13 00:00:00+00:00,30.8725,11.7225,21.26,47521.61,0.0,0.0,0.0,0.0,20.633371,34.56,268.4131
2023-04-14 00:00:00+00:00,29.3725,13.6225,21.916246,47678.184,0.0,0.0,0.0,0.0,19.201874,34.2,220.68784
2023-04-15 00:00:00+00:00,22.7225,14.6725,18.484999,47834.418,0.70000005,0.70000005,0.0,2.0,19.513195,37.079998,176.13574
2023-04-16 00:00:00+00:00,20.7225,13.0225,15.932915,47990.195,4.2999997,4.2999997,0.0,4.0,17.727943,34.2,136.74274
2023-04-17 00:00:00+00:00,19.822498,11.3725,14.00375,48145.42,3.1,3.1,0.0,5.0,24.522314,43.199997,173.35854
2023-04-18 00:00:00+00:00,14.8225,8.5225,12.020417,48299.97,0.1,0.1,0.0,1.0,36.457886,68.03999,262.96265
2023-04-19 00:00:00+00:00,17.2725,4.0725,9.701667,48453.723,0.0,0.0,0.0,0.0,24.535526,46.079998,282.68314
2023-04-20 00:00:00+00:00,15.6725,5.5725,10.395417,48606.574,0.0,0.0,0.0,0.0,16.179985,30.960001,77.76963
2023-04-21 00:00:00+00:00,18.822498,7.9224997,12.674583,48758.4,0.0,0.0,0.0,0.0,23.904108,43.199997,116.22861
2023-04-22 00:00:00+00:00,19.5225,9.6725,13.553749,48909.07,7.4,7.4,0.0,3.0,30.5173,52.199997,106.68239
2023-04-23 00:00:00+00:00,18.9725,12.3225,14.687084,49058.47,26.7,26.7,0.0,17.0,22.768398,52.199997,251.92194
2023-04-24 00:00:00+00:00,15.972501,6.0725,11.374583,49206.46,0.0,0.0,0.0,0.0,19.05281,36.36,290.221
2023-04-25 00:00:00+00:00,14.9725,5.3225,10.264167,49352.926,0.3,0.3,0.0,3.0,13.202726,25.56,308.60266
2023-04-26 00:00:00+00:00,13.6725,5.9225,9.64125,49497.72,0.9,0.9,0.0,3.0,22.065973,39.6,118.9091
2023-04-27 00:00:00+00:00,13.2725,7.1225,10.495418,49640.71,0.70000005,0.70000005,0.0,6.0,16.78156,32.760002,150.55467
2023-04-28 00:00:00+00:00,12.8225,6.5725,9.6537485,49781.96,1.0,1.0,0.0,4.0,23.313995,40.68,88.60771
2023-04-29 00:00:00+00:00,12.0225,8.5225,10.151667,49922.52,63.300003,63.300003,0.0,24.0,30.718357,52.199997,76.244545
2023-04-30 00:00:00+00:00,14.6725,10.2725,11.999583,50062.49,17.7,17.7,0.0,14.0,27.475807,46.079998,69.75241
2023-05-01 00:00:00+00:00,15.4725,7.3225,12.910001,50201.754,7.6,7.6,0.0,11.0,38.64764,64.439995,243.81114
2023-05-02 00:00:00+00:00,13.2225,8.1725,10.376667,50340.19,0.8,0.8,0.0,4.0,26.903828,46.44,236.40648
2023-05-03 00:00:00+00:00,12.3225,5.5225,9.441251,50477.7,0.6,0.6,0.0,6.0,14.84318,31.319998,255.88396
2023-05-04 00:00:00+00:00,14.2225,6.1225,9.757918,50614.145,0.70000005,0.70000005,0.0,6.0,16.263872,28.8,6.875587
2023-05-05 00:00:00+00:00,16.922499,6.6725,11.305833,50749.418,4.6000004,4.6000004,0.0,6.0,11.91812,24.48,334.7724
2023-05-06 00:00:00+00:00,20.822498,6.3725,13.2579155,50883.383,0.0,0.0,0.0,0.0,19.008545,34.56,308.62592
2023-05-07 00:00:00+00:00,23.572498,9.0725,15.626666,51015.926,0.0,0.0,0.0,0.0,22.057161,39.239998,281.9821
2023-05-08 00:00:00+00:00,23.4725,12.6225,18.101664,51146.906,0.0,0.0,0.0,0.0,21.203358,38.16,314.69086
2023-05-09 00:00:00+00:00,19.072498,10.3225,14.8933325,51276.2,0.0,0.0,0.0,0.0,21.659916,39.239998,14.315985
2023-05-10 00:00:00+00:00,20.9725,6.9225,13.480834,51403.67,0.0,0.0,0.0,0.0,19.829433,36.0,212.8687
2023-05-11 00:00:00+00:00,25.172499,9.3225,16.87875,51529.184,0.0,0.0,0.0,0.0,21.749483,38.88,237.38074
2023-05-12 00:00:00+00:00,29.322498,12.7725,20.432917,51652.598,0.0,0.0,0.0,0.0,15.315873,27.0,238.55223
2023-05-13 00:00:00+00:00,27.172499,17.3725,22.149582,51773.76,0.0,0.0,0.0,0.0,19.734436,34.2,285.50183
2023-05-14 00:00:00+00:00,22.672499,12.3725,17.96625,51892.543,0.0,0.0,0.0,0.0,21.986542,36.0,349.31186
2023-05-15 00:00:00+00:00,25.1225,9.4725,16.859999,52008.79,0.0,0.0,0.0,0.0,18.733839,30.599998,312.64484
2023-05-16 00:00:00+00:00,27.5225,12.5725,19.624582,52122.35,0.0,0.0,0.0,0.0,24.933735,41.399998,248.07095
2023-05-17 00:00:00+00:00,21.572498,11.1725,16.326666,52233.074,0.0,0.0,0.0,0.0,26.368616,46.44,326.09296
2023-05-18 00:00:00+00:00,14.0225,6.6225,10.976666,52340.98,0.0,0.0,0.0,0.0,22.077717,40.68,102.61928
2023-05-19 00:00:00+00:00,19.322498,10.2725,14.230834,52446.945,0.0,0.0,0.0,0.0,33.00436,57.239998,164.3654
2023-05-20 00:00:00+00:00,17.2225,13.3225,15.074581,52551.04,26.599998,26.599998,0.0,13.0,18.359999,34.92,126.71944
2023-05-21 00:00:00+00:00,21.6225,12.7725,17.195415,52653.16,0.90000004,0.90000004,0.0,4.0,22.961115,40.32,312.76648
2023-05-22 00:00:00+00:00,22.7725,12.0725,17.053747,52753.195,0.2,0.2,0.0,2.0,20.620804,36.0,26.932245
2023-05-23 00:00:00+00:00,19.2225,10.8725,14.432916,52851.047,0.0,0.0,0.0,0.0,21.485697,40.32,119.55272
2023-05-24 00:00:00+00:00,21.672499,9.6725,14.905833,52946.6,0.0,0.0,0.0,0.0,20.87379,39.239998,130.04588
2023-05-25 00:00:00+00:00,18.9725,9.8725,14.693333,53039.754,0.7,0.7,0.0,2.0,25.922499,42.839996,10.972608
2023-05-26 00:00:00+00:00,22.0225,9.8225,15.732915,53130.39,0.0,0.0,0.0,0.0,15.315873,29.88,17.088577
2023-05-27 00:00:00+00:00,24.1225,9.6725,16.81,53218.402,0.0,0.0,0.0,0.0,20.12461,34.92,155.99878
2023-05-28 00:00:00+00:00,23.422499,11.4225,17.270414,53303.676,0.0,0.0,0.0,0.0,19.930477,35.64,188.58351
2023-05-29 00:00:00+00:00,24.4725,13.5725,18.574583,53386.094,0.0,0.0,0.0,0.0,28.467327,49.32,123.59204
2023-05-30 00:00:00+00:00,20.1225,11.5225,15.695416,53465.547,0.0,0.0,0.0,0.0,18.581022,36.719997,95.15733
2023-05-31 00:00:00+00:00,22.3725,10.5225,15.672498,53541.918,0.0,0.0,0.0,0.0,15.315873,29.519999,117.32153
2023-06-01 00:00:00+00:00,27.172499,12.0725,18.659998,53615.098,0.0,0.0,0.0,0.0,17.418196,32.760002,158.00568
2023-06-02 00:00:00+00:00,30.5225,14.9225,21.914164,53684.96,0.0,0.0,0.0,0.0,17.114204,33.48,162.17014
2023-06-03 00:00:00+00:00,22.1225,17.6225,18.984997,53751.4,3.5,3.5,0.0,3.0,22.26477,40.32,65.40086
2023-06-04 00:00:00+00:00,21.2225,10.2225,15.359998,53814.29,0.1,0.1,0.0,1.0,25.006397,42.48,26.331966
2023-06-05 00:00:00+00:00,23.7725,11.3225,17.097498,53873.53,0.0,0.0,0.0,0.0,21.479666,42.48,349.18283
2023-06-06 00:00:00+00:00,25.572498,14.3725,19.274584,53928.99,0.2,0.2,0.0,1.0,33.948975,56.88,318.22696
2023-06-07 00:00:00+00:00,24.8725,13.0225,18.895416,53980.65,0.0,0.0,0.0,0.0,21.313093,38.16,311.50912
2023-06-08 00:00:00+00:00,22.172499,10.4725,16.65375,54028.945,0.0,0.0,0.0,0.0,19.242327,36.36,300.3823
2023-06-09 00:00:00+00:00,22.6225,11.4725,16.65375,54073.926,0.2,0.2,0.0,1.0,19.995398,35.64,290.73193
2023-06-10 00:00:00+00:00,26.1225,12.0725,18.295416,54115.555,0.7,0.7,0.0,1.0,18.079027,34.92,303.7149
2023-06-11 00:00:00+00:00,26.922499,16.172499,20.764164,54153.8,0.2,0.2,0.0,2.0,18.58451,35.28,168.00916
2023-06-12 00:00:00+00:00,23.7725,19.322498,21.07458,54188.63,2.2,2.2,0.0,3.0,26.987997,47.16,152.64853
2023-06-13 00:00:00+00:00,26.172499,15.9225,20.749582,54220.01,6.2999997,6.2999997,0.0,4.0,21.605999,37.44,270.24008
2023-06-14 00:00:00+00:00,24.4725,14.6225,18.495415,54247.914,9.5,9.5,0.0,7.0,24.122686,43.56,207.43683
2023-06-15 00:00:00+00:00,25.9725,14.7725,19.835001,54272.312,0.0,0.0,0.0,0.0,20.447239,36.36,287.25366
2023-06-16 00:00:00+00:00,25.6225,14.9225,19.36625,54293.184,4.6,4.6,0.0,5.0,18.844202,35.28,202.06293
2023-06-17 00:00:00+00:00,25.2225,14.5725,19.657915,54310.496,6.2999997,6.2999997,0.0,2.0,31.63087,53.28,325.23703
2023-06-18 00:00:00+00:00,26.2725,15.5225,20.797499,54324.227,0.0,0.0,0.0,0.0,19.164717,38.519997,309.5555
2023-06-19 00:00:00+00:00,25.0225,16.072498,20.647497,54334.363,1.4000001,1.4000001,0.0,3.0,19.95972,35.28,66.454636
2023-06-20 00:00:00+00:00,23.2725,16.2225,19.466246,54340.867,0.0,0.0,0.0,0.0,21.313093,39.239998,103.07506
2023-06-21 00:00:00+00:00,22.672499,15.2725,18.516249,54343.74,0.0,0.0,0.0,0.0,23.400002,41.039997,76.74463
2023-06-22 00:00:00+00:00,20.1225,15.2225,17.691248,54342.953,0.6,0.6,0.0,4.0,24.985659,43.56,57.10639
2023-06-23 00:00:00+00:00,22.672499,16.822498,19.570414,54338.496,8.200001,8.200001,0.0,6.0,21.817902,38.519997,119.319466
2023-06-24 00:00:00+00:00,25.4725,19.0225,21.299583,54330.355,25.4,25.4,0.0,19.0,16.923828,36.36,159.89442
2023-06-25 00:00:00+00:00,28.322498,18.422499,22.7725,54318.516,1.5,1.5,0.0,3.0,17.87718,32.760002,188.6575
2023-06-26 00:00:00+00:00,25.322498,18.8725,21.50583,54302.973,4.3,4.3,0.0,7.0,20.188908,37.44,136.34575
2023-06-27 00:00:00+00:00,26.1225,19.172499,21.524582,54283.68,17.800001,17.800001,0.0,12.0,20.265795,35.64,147.9119
2023-06-28 00:00:00+00:00,28.422499,18.672499,22.522497,54260.426,3.6999998,3.6999998,0.0,12.0,13.849476,27.72,267.1377
2023-06-29 00:00:00+00:00,28.422499,16.0225,22.214165,54233.246,0.0,0.0,0.0,0.0,14.277983,27.72,311.25287
2023-06-30 00:00:00+00:00,29.0225,16.8725,22.764166,54202.215,0.0,0.0,0.0,0.0,21.129885,37.44,171.51332
2023-07-01 00:00:00+00:00,26.672499,17.4725,22.332916,54167.414,0.0,0.0,0.0,0.0,24.675106,44.28,169.46812
2023-07-02 00:00:00+00:00,31.0225,20.1225,23.845413,54128.92,14.500002,14.500002,0.0,18.0,20.592503,38.16,182.0606
2023-07-03 00:00:00+00:00,30.922499,22.1225,25.26416,54086.824,15.6,15.6,0.0,9.0,16.78156,28.8,239.00334
2023-07-04 00:00:00+00:00,29.172499,21.072498,24.487078,54041.203,9.2,9.2,0.0,13.0,13.246826,28.08,251.32819
2023-07-05 00:00:00+00:00,32.0725,20.822498,25.859999,53992.133,0.0,0.0,0.0,0.0,15.192682,27.0,62.447205
2023-07-06 00:00:00+00:00,31.072498,21.2725,26.141249,53939.715,0.0,0.0,0.0,0.0,19.966211,35.64,176.92358
2023-07-07 00:00:00+00:00,29.4725,21.6225,24.81,53884.027,0.5,0.5,0.0,4.0,18.359999,35.64,148.30624
2023-07-08 00:00:00+00:00,29.3725,22.7225,25.462082,53825.156,3.2,3.2,0.0,10.0,15.158522,27.359999,147.41167
2023-07-09 00:00:00+00:00,26.7225,21.322498,23.185,53763.184,16.6,16.6,0.0,14.0,14.917212,32.039997,161.96562
2023-07-10 00:00:00+00:00,28.4725,21.3725,23.94333,53698.2,4.4999995,4.4999995,0.0,10.0,17.238699,32.039997,330.13104
2023-07-11 00:00:00+00:00,31.5225,16.8725,24.21,53630.297,0.0,0.0,0.0,0.0,10.587918,21.599998,295.0976
2023-07-12 00:00:00+00:00,32.8225,19.422499,26.051666,53559.547,0.0,0.0,0.0,0.0,16.311613,30.599998,245.77837
2023-07-13 00:00:00+00:00,31.672499,21.072498,27.012083,53486.05,0.2,0.2,0.0,2.0,24.36591,41.399998,186.45389
2023-07-14 00:00:00+00:00,28.0225,21.1225,24.66208,53409.895,3.6999998,3.6999998,0.0,6.0,20.674158,36.719997,158.23763
2023-07-15 00:00:00+00:00,29.2725,20.2225,24.243332,53331.156,40.499996,40.499996,0.0,13.0,16.75064,32.760002,157.56697
2023-07-16 00:00:00+00:00,25.7725,21.6225,24.091248,53249.93,40.8,40.8,0.0,20.0,18.218275,34.92,189.38057
2023-07-17 00:00:00+00:00,31.572498,19.822498,24.924583,53166.145,1.1,1.1,0.0,3.0,17.595861,32.039997,227.59476
2023-07-18 00:00:00+00:00,29.422499,21.172499,25.124582,53079.062,8.299999,8.299999,0.0,7.0,17.114204,34.92,196.07516
2023-07-19 00:00:00+00:00,27.322498,18.572498,22.937082,52988.695,3.8000002,3.8000002,0.0,6.0,10.948973,23.4,237.99466
2023-07-20 00:00:00+00:00,28.322498,19.7725,23.634996,52895.168,0.5,0.5,0.0,3.0,14.917212,26.64,91.23191
2023-07-21 00:00:00+00:00,29.322498,21.6225,24.074583,52798.633,3.5,3.5,0.0,9.0,15.629971,33.12,184.52464
2023-07-22 00:00:00+00:00,28.2225,18.322498,23.468336,52699.234,0.0,0.0,0.0,0.0,15.077082,26.64,326.88568
2023-07-23 00:00:00+00:00,29.8725,17.1225,23.487083,52597.11,0.5,0.5,0.0,3.0,19.319628,32.760002,301.3495
2023-07-24 00:00:00+00:00,28.5225,18.3725,24.070414,52492.402,0.0,0.0,0.0,0.0,23.143827,42.48,182.6891
2023-07-25 00:00:00+00:00,28.4725,19.0225,23.407913,52385.246,10.9,10.9,0.0,10.0,15.124284,32.760002,200.01607
2023-07-26 00:00:00+00:00,29.8725,16.8725,23.082916,52275.773,0.4,0.4,0.0,3.0,20.945072,37.079998,227.59279
2023-07-27 00:00:00+00:00,33.6725,22.072498,26.864164,52164.13,0.7,0.7,0.0,4.0,27.534704,52.56,216.64471
2023-07-28 00:00:00+00:00,34.0225,21.172499,27.19333,52050.438,0.0,0.0,0.0,0.0,17.309973,31.68,255.38496
2023-07-29 00:00:00+00:00,33.6725,24.422499,27.749578,51934.832,2.3,2.3,0.0,3.0,32.839024,49.68,248.76888
2023-07-30 00:00:00+00:00,28.822498,17.4725,22.79125,51817.43,2.0,2.0,0.0,1.0,22.782625,52.199997,333.33752
2023-07-31 00:00:00+00:00,29.2725,15.3225,22.076666,51698.355,0.0,0.0,0.0,0.0,14.88242,29.519999,309.27823
2023-08-01 00:00:00+00:00,26.822498,16.822498,22.184998,51577.75,0.0,0.0,0.0,0.0,18.899143,31.319998,351.56464
2023-08-02 00:00:00+00:00,27.5225,14.3225,20.659998,51455.72,0.0,0.0,0.0,0.0,16.904673,30.599998,4.9905233
2023-08-03 00:00:00+00:00,26.1225,15.3725,21.107916,51332.387,0.90000004,0.90000004,0.0,4.0,30.035742,51.839996,186.18547
2023-08-04 00:00:00+00:00,27.2725,18.2225,22.74333,51207.86,0.90000004,0.90000004,0.0,4.0,21.26744,40.68,209.76715
2023-08-05 00:00:00+00:00,30.5225,18.072498,23.9975,51082.26,0.2,0.2,0.0,2.0,12.9249525,26.28,332.62238
2023-08-06 00:00:00+00:00,29.672499,17.922499,24.049582,50955.51,0.0,0.0,0.0,0.0,21.758419,37.8,116.56489
2023-08-07 00:00:00+00:00,27.5225,21.822498,23.995413,50826.62,22.9,22.9,0.0,13.0,31.205997,54.0,170.24208
2023-08-08 00:00:00+00:00,26.922499,21.3725,23.801664,50695.535,30.199999,30.199999,0.0,8.0,30.633865,50.76,241.63104
2023-08-09 00:00:00+00:00,29.2725,19.5225,24.032915,50562.402,0.1,0.1,0.0,1.0,22.406927,42.12,290.05685
2023-08-10 00:00:00+00:00,25.2725,18.572498,22.224579,50427.363,11.9,11.9,0.0,9.0,14.934577,27.0,220.47383
2023-08-11 00:00:00+00:00,28.9725,17.922499,22.764166,50290.55,0.1,0.1,0.0,1.0,20.172853,35.64,285.15558
2023-08-12 00:00:00+00:00,27.922499,16.922499,22.620415,50152.105,6.5,6.5,0.0,4.0,15.978486,33.12,157.53938
2023-08-13 00:00:00+00:00,30.4725,21.322498,24.80375,50012.156,5.0,5.0,0.0,10.0,20.833395,36.36,268.29977
2023-08-14 00:00:00+00:00,30.672499,18.5225,24.205832,49870.83,1.3,1.3,0.0,4.0,20.456745,36.719997,235.34308
2023-08-15 00:00:00+00:00,26.822498,21.0225,24.205832,49728.258,19.600002,19.600002,0.0,8.0,17.49615,33.12,9.727368
2023-08-16 00:00:00+00:00,26.3725,20.572498,22.853745,49584.56,4.6,4.6,0.0,10.0,14.440443,28.8,79.23752
2023-08-17 00:00:00+00:00,25.4725,20.1225,22.59958,49439.863,5.9,5.9,0.0,13.0,20.26899,35.64,124.18341
2023-08-18 00:00:00+00:00,26.7225,21.4725,23.712082,49294.277,3.1999998,3.1999998,0.0,4.0,25.264202,41.760002,247.25627
2023-08-19 00:00:00+00:00,26.172499,15.1725,20.572498,49147.926,0.0,0.0,0.0,0.0,20.991426,36.36,278.61176
2023-08-20 00:00:00+00:00,29.672499,14.9725,22.13708,49000.92,0.0,0.0,0.0,0.0,14.386494,27.0,260.2446
2023-08-21 00:00:00+00:00,30.8725,18.2225,24.391249,48853.37,0.1,0.1,0.0,1.0,15.072783,27.72,288.36707
2023-08-22 00:00:00+00:00,25.8725,17.7225,22.65375,48705.395,0.0,0.0,0.0,0.0,22.725668,38.16,1.3321922
2023-08-23 00:00:00+00:00,25.322498,15.7725,20.262085,48557.09,0.0,0.0,0.0,0.0,18.057508,30.960001,27.660645
2023-08-24 00:00:00+00:00,24.2225,19.322498,21.076664,48408.562,1.9,1.9,0.0,6.0,26.415268,45.0,157.97768
2023-08-25 00:00:00+00:00,27.7725,19.4725,22.859999,48259.92,9.400002,9.400002,0.0,10.0,19.66536,41.399998,187.14143
2023-08-26 00:00:00+00:00,29.9725,19.672499,24.182917,48111.08,2.2,2.2,0.0,2.0,13.1041975,25.56,337.52054
2023-08-27 00:00:00+00:00,28.1225,18.2225,23.343332,47960.977,0.70000005,0.70000005,0.0,4.0,14.773164,27.72,2.6670434
2023-08-28 00:00:00+00:00,24.7725,18.672499,21.59958,47809.555,1.1,1.1,0.0,4.0,18.440998,32.039997,117.36697
